,REAL_LumpSum,REAL_Fixed_DCA,REAL_Smart_DCA,PROXY_LumpSum,PROXY_Fixed_DCA,PROXY_Smart_DCA
2021-09-15,-0.01165143623461573,-0.011598255447714645,-0.011598255447714645,-0.012073006557725141,-0.012093068382491468,-0.012093068382491468
2021-09-16,-0.013779164405411493,-0.013704702308690697,-0.013704702308690697,-0.013924960353675964,-0.013924964631510162,-0.013924964631510162
2021-09-17,-0.02182527824396574,-0.021754215049142767,-0.021754215049142767,-0.02199786946468485,-0.021981320422558404,-0.021981320422558404
2021-09-20,-0.039320189541995454,-0.03918618411155472,-0.03918618411155472,-0.0394051717801418,-0.03935995036300721,-0.03935995036300721
2021-09-21,-0.03703642042883237,-0.036899005090068604,-0.036899005090068604,-0.037604451548971296,-0.03760172253288985,-0.03760172253288985
2021-09-22,-0.028211264304535022,-0.028121229748202192,-0.028121229748202192,-0.028601688830148686,-0.028592599757875647,-0.028592599757875647
2021-09-23,-0.017565582589025963,-0.017486495059832352,-0.017486495059832352,-0.017648680786299442,-0.01763709649489842,-0.01763709649489842
2021-09-24,-0.019558721360777298,-0.019479914767239648,-0.019479914767239648,-0.01899407638974293,-0.018928249115567897,-0.018928249115567897
2021-09-27,-0.020494667696976943,-0.020423557587665786,-0.020423557587665786,-0.020199431327938222,-0.02015011603338046,-0.02015011603338046
2021-09-28,-0.03952290144454851,-0.039427316729903183,-0.039427316729903183,-0.0396386195644135,-0.03958525896732534,-0.03958525896732534
2021-09-29,-0.040407781023087286,-0.04030210505786691,-0.04030210505786691,-0.04019550331851596,-0.04011756089111018,-0.04011756089111018
2021-09-30,-0.047292076674305794,-0.04718328796304827,-0.04718328796304827,-0.047859002071692136,-0.047826363758374235,-0.047826363758374235
2021-10-01,-0.03792835244923154,-0.03784871545280344,-0.03784871545280344,-0.037683573061431996,-0.03760234132003426,-0.03760234132003426
2021-10-04,-0.050617209124548035,-0.050488477510860164,-0.050488477510860164,-0.05078384205261954,-0.05071815665366164,-0.05071815665366164
2021-10-05,-0.04276564497610036,-0.04266896939752274,-0.04266896939752274,-0.04270827669742627,-0.042634532774319056,-0.042634532774319056
2021-10-06,-0.04180468396936421,-0.041728913326882444,-0.041728913326882444,-0.041129492896786135,-0.04100568444042074,-0.04100568444042074
2021-10-07,-0.03230431028312153,-0.032279868879697804,-0.032279868879697804,-0.03168681774293991,-0.03157507791121339,-0.03157507791121339
2021-10-08,-0.033346356884363604,-0.03332481908899154,-0.03332481908899154,-0.032974375504606246,-0.03287790658256362,-0.03287790658256362
2021-10-11,-0.03882159459650847,-0.03878225947836911,-0.03878225947836911,-0.03877626305235815,-0.038697494498253326,-0.038697494498253326
2021-10-12,-0.039610080577511475,-0.03956296041801788,-0.03956296041801788,-0.0395380658646759,-0.03945753589774614,-0.03945753589774614
2021-10-13,-0.03343359516594835,-0.033401834133424124,-0.033401834133424124,-0.033721596378922136,-0.033678187962144834,-0.033678187962144834
2021-10-14,-0.020540240157221334,-0.020526953744482213,-0.020526953744482213,-0.020106333057979486,-0.020031277398473324,-0.020031277398473324
2021-10-15,-0.014139153550360328,-0.014147526055326876,-0.014147526055326876,-0.013809968525189453,-0.013751592136894586,-0.013751592136894586
2021-10-18,-0.012551138521675664,-0.012575450867140514,-0.012575450867140514,-0.0118163639547888,-0.01172587964279126,-0.01172587964279126
2021-10-19,-0.0053174498020969185,-0.005372076241757395,-0.005372076241757395,-0.0045711493669949865,-0.004488234996015472,-0.004488234996015472
2021-10-20,-0.0020363140386809864,-0.0020925144728763945,-0.0020925144728763945,-0.001141343230364189,-0.001053904440739717,-0.001053904440739717
2021-10-21,-0.0019191268763291136,-0.0019751388294310113,-0.0019751388294310113,-0.0004752032184178745,-0.0003457834903104473,-0.0003457834903104473
2021-10-22,-0.002572888484330127,-0.002604740897985125,-0.002604740897985125,-0.001368000374696865,-0.0012617875718474725,-0.0012617875718474725
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26,-0.0005310548423703709,-0.0005071329374605194,-0.0005071329374605194,-0.00048176784173015186,-0.00048228057969712523,-0.00048228057969712523
2021-10-27,-0.006651645763573577,-0.006610908005187488,-0.006610908005187488,-0.0067674528993793,-0.006771712725162082,-0.006771712725162082
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-29,-0.0017014517353057812,-0.0016934768262797384,-0.0016934768262797384,-0.0010662743044466128,-0.0010160247176645987,-0.0010160247176645987
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-09,-0.002639311113141196,-0.0026325278038134003,-0.0026325278038134003,-0.0027037358455348492,-0.0027045596164155805,-0.0027045596164155805
2021-11-10,-0.011933855852985675,-0.01192810474314332,-0.01192810474314332,-0.012170538228895245,-0.012163886827532,-0.012163886827532
2021-11-11,-0.008905353540497707,-0.008936589085811963,-0.008936589085811963,-0.009554351208475143,-0.009576593125140476,-0.009576593125140476
2021-11-12,-0.002570033706860375,-0.0026044270414306014,-0.0026044270414306014,-0.0029707227342535836,-0.002986849573944017,-0.002986849573944017
2021-11-15,-0.003070236135595983,-0.003104398188948143,-0.003104398188948143,-0.003367361708816241,-0.003374593996340214,-0.003374593996340214
2021-11-16,-0.0006276541270153757,-0.0006787969223919221,-0.0006787969223919221,-0.0005390225922665692,-0.0005179651390021522,-0.0005179651390021522
2021-11-17,-0.004226063211694608,-0.004263322987986484,-0.004263322987986484,-0.004256614630795852,-0.004240108001649756,-0.004240108001649756
2021-11-18,-0.004132995699203557,-0.004142265378873078,-0.004142265378873078,-0.0038102925834698764,-0.0037744912334393144,-0.0037744912334393144
2021-11-19,-0.0076506684917219125,-0.007668493042917834,-0.007668493042917834,-0.007217690888511763,-0.007163745755661255,-0.007163745755661255
2021-11-22,-0.012845666313594295,-0.012839267286400502,-0.012839267286400502,-0.01232568554750546,-0.012260213959232935,-0.012260213959232935
2021-11-23,-0.012850361177859093,-0.012851763783610193,-0.012851763783610193,-0.012274553563683233,-0.012202414198129174,-0.012202414198129174
2021-11-24,-0.011652196303742812,-0.011673457935489129,-0.011673457935489129,-0.010637746367364254,-0.010529707574496228,-0.010529707574496228
2021-11-26,-0.033907811560197954,-0.033871517206238044,-0.033871517206238044,-0.03279965314832667,-0.032651756587162684,-0.032651756587162684
2021-11-29,-0.026713075686583654,-0.02669232905786434,-0.02669232905786434,-0.02516299577456993,-0.02499289132916338,-0.02499289132916338
2021-11-30,-0.041636908399828365,-0.041592606151265255,-0.041592606151265255,-0.04114931060244431,-0.04103411521890754,-0.04103411521890754
2021-12-01,-0.05182391061243019,-0.05175509804517886,-0.05175509804517886,-0.052081631217401614,-0.05200785896104487,-0.05200785896104487
2021-12-02,-0.037858899612370434,-0.037824252609481634,-0.037824252609481634,-0.03776543403141552,-0.037686100113862864,-0.037686100113862864
2021-12-03,-0.04756946887026192,-0.047483964299729675,-0.047483964299729675,-0.047785882169093075,-0.04772203322334312,-0.04772203322334312
2021-12-06,-0.036973964204427556,-0.03691225233183315,-0.03691225233183315,-0.036805097463814884,-0.03672853494696837,-0.03672853494696837
2021-12-07,-0.01781502829370174,-0.017788353083268427,-0.017788353083268427,-0.01725440818481927,-0.01718019287902839,-0.01718019287902839
2021-12-08,-0.014146144948471107,-0.014141949996250847,-0.014141949996250847,-0.013465005711967959,-0.013383987249291684,-0.013383987249291684
2021-12-09,-0.022604394263801675,-0.022585682362522452,-0.022585682362522452,-0.022170574376350616,-0.02209360408651806,-0.02209360408651806
2021-12-10,-0.017658300228570067,-0.0176582024482258,-0.0176582024482258,-0.016848214706368214,-0.01674841728843579,-0.01674841728843579
2021-12-13,-0.026993356581920258,-0.026958404740850095,-0.026958404740850095,-0.026121897834029628,-0.02600637979695075,-0.02600637979695075
2021-12-14,-0.03309999560655508,-0.03305345964549844,-0.03305345964549844,-0.03251143774214016,-0.032407515770607964,-0.032407515770607964
2021-12-15,-0.02105638895782913,-0.021009448747932424,-0.021009448747932424,-0.019771655703948898,-0.019640703821146244,-0.019640703821146244
2021-12-16,-0.02828260452582876,-0.028211507548540626,-0.028211507548540626,-0.027830598703877607,-0.02775318382929537,-0.02775318382929537
2021-12-17,-0.03401930328493008,-0.033950182101802784,-0.033950182101802784,-0.0333274145811393,-0.03321928925435036,-0.03321928925435036
2021-12-20,-0.04537333863143034,-0.04524723626461902,-0.04524723626461902,-0.04516652180247549,-0.04508563941672905,-0.04508563941672905
2021-12-21,-0.028928430505535507,-0.02886005551284998,-0.02886005551284998,-0.028207414535105557,-0.02810749177014238,-0.02810749177014238
2021-12-22,-0.020045362046029802,-0.01998951718467068,-0.01998951718467068,-0.01912356297731932,-0.019024155746968363,-0.019024155746968363
2021-12-23,-0.013777306766777464,-0.013737576062063384,-0.013737576062063384,-0.01272713594656183,-0.012626920681340525,-0.012626920681340525
2021-12-27,-0.0032364987701095638,-0.003219510392123981,-0.003219510392123981,-0.0016153665443243703,-0.001488973465694876,-0.001488973465694876
2021-12-28,-0.004948820124317743,-0.004917920424925004,-0.004917920424925004,-0.0033991713223968656,-0.0032779529328123003,-0.0032779529328123003
2021-12-29,-0.00497441310403024,-0.004935405726563813,-0.004935405726563813,-0.0032840725441265484,-0.0031543692417934643,-0.0031543692417934643
2021-12-30,-0.00536192897411325,-0.005355785650200118,-0.005355785650200118,-0.00397413458284912,-0.0038583299821527417,-0.0038583299821527417
2021-12-31,-0.007828276661180356,-0.007807979916210628,-0.007807979916210628,-0.006593840110088456,-0.0064876857194619,-0.0064876857194619
2022-01-03,-0.0017774121176526991,-0.0017752516750588754,-0.0017752516750588754,-0.0004709978202257492,-0.00036768896131267326,-0.00036768896131267326
2022-01-04,-0.0027477833011848585,-0.002720977400926361,-0.002720977400926361,-0.001607571161998833,-0.0015216898419996294,-0.0015216898419996294
2022-01-05,-0.020487056157468375,-0.020388796826807498,-0.020388796826807498,-0.020220880316641376,-0.02018170669762165,-0.02018170669762165
2022-01-06,-0.021159417740896136,-0.021088746406713654,-0.021088746406713654,-0.020844725673885955,-0.020793122006155795,-0.020793122006155795
2022-01-07,-0.02297702401182178,-0.022895513359467823,-0.022895513359467823,-0.023224844112110787,-0.023214751256883104,-0.023214751256883104
2022-01-10,-0.025650025597864,-0.025593544983510852,-0.025593544983510852,-0.02574052444641184,-0.025706287320902188,-0.025706287320902188
2022-01-11,-0.015139433356900822,-0.01512488891828967,-0.01512488891828967,-0.015389839027902696,-0.015379343164143577,-0.015379343164143577
2022-01-12,-0.010714819648201868,-0.01071348537177974,-0.01071348537177974,-0.011566820559417934,-0.011608407521138009,-0.011608407521138009
2022-01-13,-0.023016108222041143,-0.022963943930019326,-0.022963943930019326,-0.024328520345922033,-0.024392168625297472,-0.024392168625297472
2022-01-14,-0.023012349729480408,-0.02297212172702978,-0.02297212172702978,-0.02426527788600119,-0.024320957871124316,-0.024320957871124316
2022-01-18,-0.039918493247709796,-0.03982972445144972,-0.03982972445144972,-0.041645630894655006,-0.04171320181785443,-0.04171320181785443
2022-01-19,-0.046388666684142654,-0.04628336047157733,-0.04628336047157733,-0.048880631881263126,-0.04899720655861184,-0.04899720655861184
2022-01-20,-0.05445662422899844,-0.0543537825154401,-0.0543537825154401,-0.057624552887940106,-0.057774806509267584,-0.057774806509267584
2022-01-21,-0.07091003151090336,-0.07075482440386294,-0.07075482440386294,-0.07454010268256883,-0.07470353610967873,-0.07470353610967873
2022-01-24,-0.07011292583341244,-0.06997009969281176,-0.06997009969281176,-0.07266780760831548,-0.07274849284915152,-0.07274849284915152
2022-01-25,-0.0798006054085838,-0.07963597139535106,-0.07963597139535106,-0.08307356409519084,-0.08319292586839766,-0.08319292586839766
2022-01-26,-0.08394321019401496,-0.08375601827032786,-0.08375601827032786,-0.0870774846679443,-0.08718327758972022,-0.08718327758972022
2022-01-27,-0.09043176976132294,-0.09022228280147704,-0.09022228280147704,-0.09361790977361639,-0.09371983339810841,-0.09371983339810841
2022-01-28,-0.07449132314362539,-0.07433347037201887,-0.07433347037201887,-0.07634679642910913,-0.07636767375898257,-0.07636767375898257
2022-01-31,-0.05566050430455838,-0.05559065438722943,-0.05559065438722943,-0.057357565302407765,-0.0573846198357475,-0.0573846198357475
2022-02-01,-0.04850190925457032,-0.048439847122535795,-0.048439847122535795,-0.050169488985718935,-0.05020732937065353,-0.05020732937065353
2022-02-02,-0.042979928982601945,-0.04290952230566214,-0.04290952230566214,-0.04444275420212451,-0.044479449339246635,-0.044479449339246635
2022-02-03,-0.06199704345875956,-0.06188694648316839,-0.06188694648316839,-0.06429458542389654,-0.06436422022354538,-0.06436422022354538
2022-02-04,-0.05728836274101723,-0.057189551220285906,-0.057189551220285906,-0.05926765820248614,-0.05931995877472218,-0.05931995877472218
2022-02-07,-0.058560949995517864,-0.05845094469087986,-0.05845094469087986,-0.060766548843075086,-0.060835998414108694,-0.060835998414108694
2022-02-08,-0.05106466211833649,-0.050987295873536675,-0.050987295873536675,-0.053035284935075366,-0.05309477967795695,-0.05309477967795695
2022-02-09,-0.03647348039983722,-0.036432292802725086,-0.036432292802725086,-0.03825205963302181,-0.03831867728671701,-0.03831867728671701
2022-02-10,-0.05012612447806497,-0.050058520199595224,-0.050058520199595224,-0.052498745910928846,-0.052588267332358996,-0.052588267332358996
2022-02-11,-0.06642513405189654,-0.06630645720173844,-0.06630645720173844,-0.06924292724941838,-0.06934488504841185,-0.06934488504841185
2022-02-14,-0.07044378885687497,-0.07031272734472793,-0.07031272734472793,-0.0731438055339434,-0.07323082036142803,-0.07323082036142803
2022-02-15,-0.054390181592999576,-0.054315743660630855,-0.054315743660630855,-0.05699659893590048,-0.05709669767402914,-0.05709669767402914
2022-02-16,-0.05234781713964132,-0.052283155479327714,-0.052283155479327714,-0.05520725684585048,-0.055328099876637005,-0.055328099876637005
2022-02-17,-0.07072853924866063,-0.07061398517626005,-0.07061398517626005,-0.07425367320029852,-0.07439841293227079,-0.07439841293227079
2022-02-18,-0.07734665908506688,-0.0772068442246211,-0.0772068442246211,-0.08102676283959653,-0.08117577812358379,-0.08117577812358379
2022-02-22,-0.08766812468173069,-0.08748932998202719,-0.08748932998202719,-0.09138074183997702,-0.09152046318956852,-0.09152046318956852
2022-02-23,-0.10131337116126116,-0.10109137298576454,-0.10109137298576454,-0.10566938647231472,-0.10583940978292672,-0.10583940978292672
2022-02-24,-0.09486265851974218,-0.09466669313244935,-0.09466669313244935,-0.09729925646464044,-0.09733072595162562,-0.09733072595162562
2022-02-25,-0.07542184360250936,-0.07526029579110438,-0.07526029579110438,-0.07767964940778527,-0.07772998726661562,-0.07772998726661562
2022-02-28,-0.07955354117138946,-0.07939785008705247,-0.07939785008705247,-0.08117712878153438,-0.08116883013595322,-0.08116883013595322
2022-03-01,-0.09381819190756502,-0.0936411142633009,-0.0936411142633009,-0.09550015800817824,-0.09547128878018141,-0.09547128878018141
2022-03-02,-0.07988988953650233,-0.07973659816714818,-0.07973659816714818,-0.08084140739070622,-0.08078108580953369,-0.08078108580953369
2022-03-03,-0.08854404559555784,-0.088378608547654,-0.088378608547654,-0.08917856937476354,-0.08907867295153837,-0.08907867295153837
2022-03-04,-0.1006576902015357,-0.10048714271015835,-0.10048714271015835,-0.1007219757974902,-0.10055382285605918,-0.10055382285605918
2022-03-07,-0.12731423060114522,-0.12705937929309163,-0.12705937929309163,-0.12767798266075858,-0.1274971412800926,-0.1274971412800926
2022-03-08,-0.12933449239275807,-0.129061618969197,-0.129061618969197,-0.13030468407756013,-0.13017029927128987,-0.13017029927128987
2022-03-09,-0.10478474517654646,-0.10454315705890316,-0.10454315705890316,-0.10573135020612923,-0.10564016164696444,-0.10564016164696444
2022-03-10,-0.11065519958489822,-0.1103953726048802,-0.1103953726048802,-0.11122303585058102,-0.11109475271794544,-0.11109475271794544
2022-03-11,-0.12206071905758875,-0.12174618461027709,-0.12174618461027709,-0.12277503462355366,-0.1226473456449717,-0.1226473456449717
2022-03-14,-0.1287836091554937,-0.12837910747700287,-0.12837910747700287,-0.12982902008218755,-0.12973545612474247,-0.12973545612474247
2022-03-15,-0.11507642946886454,-0.11469903185343533,-0.11469903185343533,-0.11513623018778751,-0.11499011850401586,-0.11499011850401586
2022-03-16,-0.08837574004350324,-0.08814025432509942,-0.08814025432509942,-0.08941352703453931,-0.08936254004379163,-0.08936254004379163
2022-03-17,-0.07917971649488365,-0.07893778460949097,-0.07893778460949097,-0.0795211866310429,-0.07943860550293813,-0.07943860550293813
2022-03-18,-0.06908979095799694,-0.06889072011935982,-0.06889072011935982,-0.0692856266060512,-0.06920239543438522,-0.06920239543438522
2022-03-21,-0.07167636696659885,-0.07145955545145644,-0.07145955545145644,-0.07149999248138017,-0.07138745821164383,-0.07138745821164383
2022-03-22,-0.061038046299174864,-0.060863756881952225,-0.060863756881952225,-0.060686636769781366,-0.06057246647513359,-0.06057246647513359
2022-03-23,-0.07253908380009377,-0.07234632718781997,-0.07234632718781997,-0.07251357443935791,-0.07240444674726232,-0.07240444674726232
2022-03-24,-0.06166647672687087,-0.06150322719944801,-0.06150322719944801,-0.06110869076922254,-0.06097478580140314,-0.06097478580140314
2022-03-25,-0.05933877250742137,-0.05916520615679133,-0.05916520615679133,-0.05839493190543055,-0.058239327012396314,-0.058239327012396314
2022-03-28,-0.05544062579170428,-0.05529881895461275,-0.05529881895461275,-0.05403658080962126,-0.053846137300060715,-0.053846137300060715
2022-03-29,-0.04093561414757074,-0.040818165840019405,-0.040818165840019405,-0.03949010445115453,-0.03932097889995523,-0.03932097889995523
2022-03-30,-0.04701728483819467,-0.046884959722369945,-0.046884959722369945,-0.04596210160788494,-0.045813437620012,-0.045813437620012
2022-03-31,-0.060948681338043764,-0.06077923004847119,-0.06077923004847119,-0.060049177363890927,-0.059892032558675146,-0.059892032558675146
2022-04-01,-0.05526394292164438,-0.055126049342708816,-0.055126049342708816,-0.05477514806651451,-0.05465339898139543,-0.05465339898139543
2022-04-04,-0.047547171164213586,-0.04746031991470434,-0.04746031991470434,-0.04700869406746111,-0.04688639595893951,-0.04688639595893951
2022-04-05,-0.06067206102137657,-0.06053673576968421,-0.06053673576968421,-0.06033614818616928,-0.06021364177424782,-0.06021364177424782
2022-04-06,-0.07121675048785814,-0.07105911229518824,-0.07105911229518824,-0.07097556819485551,-0.07084353013550027,-0.07084353013550027
2022-04-07,-0.06925711040645466,-0.06908947666518372,-0.06908947666518372,-0.06865916386722903,-0.0685065703662463,-0.0685065703662463
2022-04-08,-0.07110158978583059,-0.07093109790097474,-0.07093109790097474,-0.07073997288922707,-0.07060196714206213,-0.07060196714206213
2022-04-11,-0.08385588229460295,-0.08364381960245637,-0.08364381960245637,-0.08390173413839985,-0.08377825364776292,-0.08377825364776292
2022-04-12,-0.08722242162490146,-0.08701013189162476,-0.08701013189162476,-0.08717306258316249,-0.08703517160989249,-0.08703517160989249
2022-04-13,-0.0761949395446403,-0.07601012531355222,-0.07601012531355222,-0.07590914845237273,-0.07576966022488818,-0.07576966022488818
2022-04-14,-0.08559855329075827,-0.08537072063582918,-0.08537072063582918,-0.08572017061497361,-0.08560230518684842,-0.08560230518684842
2022-04-18,-0.08773852440077878,-0.08750751425644954,-0.08750751425644954,-0.08774715957080514,-0.08761702408070071,-0.08761702408070071
2022-04-19,-0.07646562197428741,-0.0762556044484557,-0.0762556044484557,-0.07540780807325376,-0.07521512452606616,-0.07521512452606616
2022-04-20,-0.07654100954895449,-0.0762951546400733,-0.0762951546400733,-0.07567091929845293,-0.0755019428845436,-0.0755019428845436
2022-04-21,-0.09035346053506754,-0.090056175177051,-0.090056175177051,-0.08979510402020863,-0.08963346283031437,-0.08963346283031437
2022-04-22,-0.11100885091677937,-0.11067236977475159,-0.11067236977475159,-0.11143343838473097,-0.11131219846495599,-0.11131219846495599
2022-04-25,-0.10950775468522,-0.10917618352908409,-0.10917618352908409,-0.10921475868324704,-0.10904085530881746,-0.10904085530881746
2022-04-26,-0.1328783078131338,-0.13250013862425802,-0.13250013862425802,-0.1331234317066794,-0.13295197396438596,-0.13295197396438596
2022-04-27,-0.12992585166465653,-0.1295708438336397,-0.1295708438336397,-0.1304486763744085,-0.13029871829973938,-0.13029871829973938
2022-04-28,-0.1119718087954561,-0.11166453197006831,-0.11166453197006831,-0.1117508118984667,-0.111570454147912,-0.111570454147912
2022-04-29,-0.13620926407793488,-0.13584522634140694,-0.13584522634140694,-0.13787993944366383,-0.13780579894032963,-0.13780579894032963
2022-05-02,-0.13252407805363264,-0.13218099676089712,-0.13218099676089712,-0.13360117325117338,-0.1334847332891692,-0.1334847332891692
2022-05-03,-0.1278305145351375,-0.12749588987004856,-0.12749588987004856,-0.12901702052397457,-0.1289166234187108,-0.1289166234187108
2022-05-04,-0.10696148424563712,-0.10667626942765063,-0.10667626942765063,-0.10709569328547108,-0.10694761885335446,-0.10694761885335446
2022-05-05,-0.13755322171657558,-0.13717664994220136,-0.13717664994220136,-0.13827269668197806,-0.13812668184895882,-0.13812668184895882
2022-05-06,-0.1447619224901282,-0.14435908623109772,-0.14435908623109772,-0.14543292542825315,-0.14527452118160233,-0.14527452118160233
2022-05-09,-0.17230966349498433,-0.17184088125519748,-0.17184088125519748,-0.17365327698633448,-0.1735037622435628,-0.1735037622435628
2022-05-10,-0.17011262166607688,-0.1696456831573181,-0.1696456831573181,-0.1715592173287821,-0.17142177843864137,-0.17142177843864137
2022-05-11,-0.18157839405269605,-0.18106850527087515,-0.18106850527087515,-0.1837792139724076,-0.18368563277512828,-0.18368563277512828
2022-05-12,-0.18193026342729235,-0.18142124532796444,-0.18142124532796444,-0.1838711190796919,-0.1837569508803154,-0.1837569508803154
2022-05-13,-0.1610379861517085,-0.16057441478855872,-0.16057441478855872,-0.1627235748564385,-0.16262327610040372,-0.16262327610040372
2022-05-16,-0.16377284239752865,-0.1632906470642791,-0.1632906470642791,-0.1657464495960369,-0.1656668238990353,-0.1656668238990353
2022-05-17,-0.1469686399815855,-0.14653667406399018,-0.14653667406399018,-0.1487118043346588,-0.14863738300097473,-0.14863738300097473
2022-05-18,-0.17499089652350075,-0.1744799221357587,-0.1744799221357587,-0.1778975762171664,-0.17787192282379471,-0.17787192282379471
2022-05-19,-0.1747158860386171,-0.17420094398945551,-0.17420094398945551,-0.1784392415471464,-0.17847732305904984,-0.17847732305904984
2022-05-20,-0.17352273148404318,-0.17300282799128963,-0.17300282799128963,-0.17748251867840437,-0.1775428037635578,-0.1775428037635578
2022-05-23,-0.16080780755078228,-0.1602998090744463,-0.1602998090744463,-0.16446569743773876,-0.16452666289190532,-0.16452666289190532
2022-05-24,-0.1683731345453866,-0.1678137494288634,-0.1678137494288634,-0.17216360920601548,-0.1722313091235803,-0.1722313091235803
2022-05-25,-0.161858266299432,-0.16133570137029785,-0.16133570137029785,-0.16510563710363824,-0.16513667603382176,-0.16513667603382176
2022-05-26,-0.1474678945777722,-0.14699589000963842,-0.14699589000963842,-0.1501571997256893,-0.15016359864299034,-0.15016359864299034
2022-05-27,-0.1301225631914531,-0.12970127550000743,-0.12970127550000743,-0.1319287049027147,-0.13189169920870125,-0.13189169920870125
2022-05-31,-0.13461030332934043,-0.13421046465636643,-0.13421046465636643,-0.13702994109527344,-0.13702428927787091,-0.13702428927787091
2022-06-01,-0.1404542067428376,-0.14004634173499342,-0.14004634173499342,-0.14285716737038678,-0.14283975423809814,-0.14283975423809814
2022-06-02,-0.12381381846101891,-0.1234410493077267,-0.1234410493077267,-0.12600611473994705,-0.12599930945581728,-0.12599930945581728
2022-06-03,-0.13705043617976198,-0.13664357009809713,-0.13664357009809713,-0.13941960582053325,-0.1394062921839454,-0.1394062921839454
2022-06-06,-0.13428359627121145,-0.1338867065934869,-0.1338867065934869,-0.13669198673538874,-0.1366855747630693,-0.1366855747630693
2022-06-07,-0.12717495005275015,-0.12680814050253797,-0.12680814050253797,-0.12911622512967613,-0.12908159502056038,-0.12908159502056038
2022-06-08,-0.13554204764964728,-0.1351868318413757,-0.1351868318413757,-0.13783288709362007,-0.1378040920209609,-0.1378040920209609
2022-06-09,-0.15458798189017953,-0.1541797975763325,-0.1541797975763325,-0.1572379896322046,-0.1572091059661861,-0.1572091059661861
2022-06-10,-0.17574897659029254,-0.17531068591367305,-0.17531068591367305,-0.17927483574838599,-0.1792746017118485,-0.1792746017118485
2022-06-13,-0.20608775100467625,-0.20556912718248999,-0.20556912718248999,-0.2102818025385379,-0.2102885652864933,-0.2102885652864933
2022-06-14,-0.20786743803425511,-0.2073923341172138,-0.2073923341172138,-0.21222124505188678,-0.21222495747014636,-0.21222495747014636
2022-06-15,-0.19643401795655824,-0.19598171893440441,-0.19598171893440441,-0.200772576728665,-0.20079414731063705,-0.20079414731063705
2022-06-16,-0.2211513318974443,-0.22061189331270037,-0.22061189331270037,-0.22611871804404082,-0.22615696986842193,-0.22615696986842193
2022-06-17,-0.2193838758780874,-0.21886808397281754,-0.21886808397281754,-0.22414443076593848,-0.2241640929965376,-0.2241640929965376
2022-06-21,-0.20336205829004295,-0.20289511023350648,-0.20289511023350648,-0.20756725379012475,-0.20756604822279212,-0.20756604822279212
2022-06-22,-0.20610980634614584,-0.20562869235363945,-0.20562869235363945,-0.2097492957860424,-0.20970334596780305,-0.20970334596780305
2022-06-23,-0.20148530898634198,-0.20104086642954266,-0.20104086642954266,-0.20462515947001925,-0.20454128813060146,-0.20454128813060146
2022-06-24,-0.17819407476769789,-0.17779862054612083,-0.17779862054612083,-0.18079154076935522,-0.18070415018193964,-0.18070415018193964
2022-06-27,-0.18012195064927294,-0.17972500849923434,-0.17972500849923434,-0.18285804855224097,-0.1827767042791557,-0.1827767042791557
2022-06-28,-0.1927838866304903,-0.1923397797010451,-0.1923397797010451,-0.1963915396758078,-0.19636185114959726,-0.19636185114959726
2022-06-29,-0.19480463543394744,-0.19436449713774628,-0.19436449713774628,-0.198284157076974,-0.19823916051743617,-0.19823916051743617
2022-06-30,-0.20060915232605037,-0.2001534081304076,-0.2001534081304076,-0.20432699946003285,-0.2042911304588647,-0.2042911304588647
2022-07-01,-0.1951128023040548,-0.19466245739386412,-0.19466245739386412,-0.19820759128434196,-0.1981350022253573,-0.1981350022253573
2022-07-05,-0.19702189505287548,-0.1966092214370716,-0.1966092214370716,-0.19917235859033244,-0.19901373076612416,-0.19901373076612416
2022-07-06,-0.1964598570983972,-0.19603755235078724,-0.19603755235078724,-0.19837717574970914,-0.19820449389059935,-0.19820449389059935
2022-07-07,-0.18357478701862673,-0.18319534733437204,-0.18319534733437204,-0.1854113648279605,-0.18524876816827696,-0.18524876816827696
2022-07-08,-0.1839563695584353,-0.18356442427562558,-0.18356442427562558,-0.18587830289431118,-0.18572443057248122,-0.18572443057248122
2022-07-11,-0.19529747765583427,-0.19486292595629007,-0.19486292595629007,-0.19699938566358643,-0.19681558708536973,-0.19681558708536973
2022-07-12,-0.20041781749168364,-0.19995958873046815,-0.19995958873046815,-0.2025023465543231,-0.20234297781043842,-0.20234297781043842
2022-07-13,-0.20317260665431403,-0.20270202191346598,-0.20270202191346598,-0.20540431432521367,-0.20525379395176147,-0.20525379395176147
2022-07-14,-0.2081977392756621,-0.20773489343200657,-0.20773489343200657,-0.21015365766015104,-0.20996842248242176,-0.20996842248242176
2022-07-15,-0.19536222104709366,-0.19491587902469365,-0.19491587902469365,-0.19673735200540576,-0.19653141140972097,-0.19653141140972097
2022-07-18,-0.19785367471854143,-0.1973883474108783,-0.1973883474108783,-0.19987171856336805,-0.1997138717614192,-0.1997138717614192
