,REAL_LumpSum_SGOV_2020,REAL_40_6_DCA_SGOV_2020,PROXY_LumpSum_BIL_2015,PROXY_40_6_DCA_BIL_2015
2021-10-08,71360.09448792068,67183.45092597246,104396.54114585342,102376.85497624039
2021-10-11,70955.9026832706,66804.16149574665,103770.1906368702,101760.80958536244
2021-10-12,70897.69524309025,66749.90316336935,103687.94919814654,101680.35371669661
2021-10-13,71353.65440251761,67178.09841815973,104315.87391969665,102292.13941520087
2021-10-14,72305.46484490478,68072.89629015338,105785.72783203544,103736.7634116539
2021-10-15,72778.00446480287,68516.2633854855,106465.46026348957,104401.51342791022
2021-10-18,72895.23456402427,68625.52183997267,106680.68250402845,104615.94971847157
2021-10-19,73429.23835555976,69126.15284323247,107462.84930878073,105382.10665089593
2021-10-20,73671.45764451873,69354.08077756784,107833.11860505912,105745.65533165818
2021-10-21,73680.1086096682,69362.23832721537,107905.03263857022,105820.61504599122
2021-10-22,73631.84676277838,69318.48129226622,107808.64953071927,105723.64940157937
2021-10-25,73950.81536889393,69616.7859658509,108316.96122882901,106224.90128253697
2021-10-26,73911.54343029505,69581.48100068748,108264.77760019503,106173.67107556816
2021-10-27,73458.92074113262,69156.55579821383,107583.93129550901,105505.57676679293
2021-10-28,74123.4866388957,69782.31193720424,108601.57201118146,106504.68758029587
2021-10-29,73997.36910392703,69664.13720905436,108485.77294552342,106396.47618516714
2021-11-01,74445.34884395744,70085.03158137105,109120.26628259291,107016.02208352055
2021-11-02,74496.55833266923,70134.10165525222,109252.47411335452,107149.52810001095
2021-11-03,75000.98948882232,70607.67016262478,110001.42616708911,107883.69046709625
2021-11-04,75167.41890682059,70763.84296940528,110283.36431972533,108162.64833243408
2021-11-05,75396.37334561191,70978.97687144896,110639.51442732662,108512.909882244
2021-11-08,75561.0516760285,71131.97255587262,110866.18114924825,108734.39424874484
2021-11-09,75361.62255261932,70944.7156603792,110566.42828121746,108440.31559714428
2021-11-10,74659.31697722677,70283.50293663978,109516.8800532797,107411.76138284286
2021-11-11,74888.15379696165,70496.29534627753,109806.9267174059,107693.089196316
2021-11-12,75366.85722629528,70946.71452303781,110536.8284644483,108409.62096960991
2021-11-15,75329.06140472912,70911.15058909386,110492.8546160436,108367.45981471734
2021-11-16,75513.62547010242,71083.68839181802,110806.42177289049,108678.07362311347
2021-11-17,75241.72589530348,70828.71398209434,110394.2665405079,108273.3486736362
2021-11-18,75248.75817442418,70837.32504862348,110443.74856145764,108323.97723087961
2021-11-19,74982.95911876933,70586.49751919889,110065.98332372322,107955.44869345099
2021-11-22,74590.41961989398,70218.69014761887,109499.67946254984,107401.28731052764
2021-11-23,74590.06487101266,70217.8012471223,109505.3482703308,107407.57213253897
2021-11-24,74680.59946898215,70301.61646637328,109686.81483346429,107589.45287401557
2021-11-26,72998.94177450734,68722.62472353273,107229.80886167336,105184.02527508224
2021-11-29,73542.58358364888,69233.2945378763,108076.45590144701,106016.80734954355
2021-11-30,72414.923088799,68173.4084365936,106304.11422583098,104272.57458688373
2021-12-01,71645.18248818877,67450.53034209646,105092.08958815146,103079.35120844147
2021-12-02,72700.3934060206,68441.45885730858,106679.27169874136,104636.61898126641
2021-12-03,71966.6525805214,67754.34451046021,105568.34288031295,103545.36787388615
2021-12-06,72767.26005611011,68506.33123602922,106785.74054660922,104740.73924964237
2021-12-07,74214.92940251819,69866.6519125394,108953.25080580701,106866.31638296708
2021-12-08,74492.15408656048,70126.02775685278,109373.36738680955,107279.09450256018
2021-12-09,73853.03987295605,69525.40841790602,108408.21423425688,106332.0595916257
2021-12-10,74226.77193994669,69875.90978393938,108998.2839255706,106913.26524026156
2021-12-13,73521.40526443256,69214.36804969636,107970.14609201856,105906.6062949206
2021-12-14,73059.98119752527,68780.81477149238,107261.76220310564,105210.58265232113
2021-12-15,73970.00878187541,69637.52902412068,108674.17318635368,106598.77421613349
2021-12-16,73423.98833391967,69125.23237517003,107780.70895185212,105716.66861659235
2021-12-17,72990.5173425334,68717.02913434031,107171.29796705957,105122.31495429922
2021-12-20,72132.59449098505,67913.44738766865,105858.74136121353,103832.03455744947
2021-12-21,73375.18904369333,69079.09987917161,107738.9328196473,105678.14315726682
2021-12-22,74046.40303860373,69710.07876808748,108746.02475198571,106665.81419750446
2021-12-23,74520.02388746753,70154.79167244172,109455.17218988562,107361.41367723233
2021-12-27,75316.49842521084,70902.96243101671,110687.09162932275,108572.49162090005
2021-12-28,75187.11362287955,70782.15117517489,110489.32800566207,108377.96802221959
2021-12-29,75185.17979041695,70780.90741117859,110502.08856766384,108391.40582000156
2021-12-30,75155.89868373233,70751.00495798745,110425.58402467461,108314.86107532369
2021-12-31,74969.5388586988,70576.57554275592,110135.147277134,108028.95967196292
2022-01-03,75426.74854715694,71005.69540244256,110813.9634195902,108694.41381226455
2022-01-04,75353.42628001314,70938.42406606478,110687.95587359178,108568.93422554054
2022-01-05,74013.02816702433,69681.67721954088,108624.36936906622,106539.94859607311
2022-01-06,73962.22381867397,69631.88842523251,108555.20601668082,106473.46672286524
2022-01-07,73824.88357730988,69503.36952793434,108291.33137475193,106210.15233319237
2022-01-10,73622.90876633684,69311.45321649803,108012.4275030957,105939.23666852235
2022-01-11,74417.10016980192,70056.10937242622,109159.96846772303,107062.13068584811
2022-01-12,74751.42863489139,70369.90120842944,109583.81192578697,107472.16108874133
2022-01-13,73821.93033328178,69498.50192646788,108168.97100548408,106082.12656885988
2022-01-14,73822.21432893239,69497.92022363537,108175.982455502,106089.8696270789
2022-01-18,72544.7683449091,68298.80568928413,106249.0890904067,104198.73451690479
2022-01-19,72055.87523552593,67839.74582901482,105446.97216041041,103406.71267371355
2022-01-20,71446.25187855908,67265.68078967647,104477.56703012944,102452.28566012118
2022-01-21,70203.01512068431,66099.04232818146,102602.20462235902,100611.55050161968
2022-01-24,70263.24526397247,66154.86134479186,102809.77882722602,100824.1309462832
2022-01-25,69531.23400697214,65467.308824118256,101656.13234355714,99688.46184866388
2022-01-26,69218.21443270681,65174.2417628785,101212.23296003105,99254.57337140644
2022-01-27,68727.93204793846,64714.283611709776,100487.12100547252,98543.82493510823
2022-01-28,69932.40895855728,65844.4861813874,102401.90338617386,100430.6015023761
2022-01-31,71355.28543395795,67177.69965363722,104507.16692415168,102494.71237171032
2022-02-01,71896.19640445786,67686.35067974174,105304.08149519232,103275.13070277961
2022-02-02,72313.44304114208,68079.73359284065,105938.982711104,103897.94826832412
2022-02-03,70876.48987148018,66729.83197706513,103738.08599472672,101735.78975144481
2022-02-04,71232.28273851943,67063.96696798857,104295.4022186797,102284.2744645149
2022-02-07,71136.12470721985,66974.24156225612,104129.22593739725,102119.42881266912
2022-02-08,71702.55210288594,67505.14562509806,104986.36164233419,102961.16554269163
2022-02-09,72805.07713873178,68540.47170408166,106625.3213766418,104567.83608556053
2022-02-10,71773.46899402239,67571.21127084742,105045.84567497886,103016.24085576972
2022-02-11,70541.89868934602,66415.46346192142,103189.48223351002,101194.22017875694
2022-02-14,70238.24490595893,66130.48956405888,102757.0067549767,100771.6853564063
2022-02-15,71451.27235401128,67268.38656845281,104547.18588672965,102526.01941355556
2022-02-16,71605.59556001276,67412.96857518266,104745.56341102312,102718.32682372465
2022-02-17,70216.72886689044,66109.0605002541,102633.95996522688,100644.72788548638
2022-02-18,69716.6567719336,65640.09743136134,101883.05338233637,99907.79518680644
2022-02-22,68936.75597661173,64908.68393665938,100735.14727086468,98782.97212246255
2022-02-23,67905.70680223979,63941.14378701374,99151.01980667868,97226.01013835362
2022-02-24,68393.12943349281,64398.14393802002,100078.98415635226,98151.19672060423
2022-02-25,69862.09785407795,65778.55926111293,102254.13506639464,100282.47116834673
2022-02-28,69549.90244056607,65484.24686248512,101866.38288457881,99908.5506720327
2022-03-01,68472.05042914941,64471.095385994166,100278.44333173173,98353.38149508482
2022-03-02,69524.48760436864,65460.15104334839,101903.60303311003,99950.71181648932
2022-03-03,68870.57047117793,64845.42779813469,100979.29372231492,99048.47870487726
2022-03-04,67955.25074512059,63984.12387839558,99699.52033477351,97800.73523109565
2022-03-07,65941.05451848156,62093.98827503021,96711.01079481002,94871.06982320733
2022-03-08,65788.40141284639,61951.56501733921,96419.7984397099,94580.4056083033
2022-03-09,67643.40613088399,63695.61157705444,99144.15012414093,97247.67526372267
2022-03-10,67199.82842197275,63279.33194144695,98535.3079086684,96654.57360774494
2022-03-11,66338.01537570484,62471.926293392185,97254.58192006813,95398.4094138224
2022-03-14,65830.02672960478,62000.11340607103,96472.53349038705,94627.68801443635
2022-03-15,66865.75564223877,62973.2041698889,98101.46699640746,96231.01336861929
2022-03-16,68883.28781569409,64862.38240415201,100953.2448638438,99017.61258855395
2022-03-17,69578.14902626531,65516.97222740892,102049.97086700787,100096.68559941785
2022-03-18,70340.55441116529,66231.63974298802,103184.74831890261,101209.71370062485
2022-03-21,70145.11000771534,66048.91341864476,102939.25003063768,100972.12222314416
2022-03-22,70948.95270541272,66802.61347169829,104138.08548379104,102148.08379841878
2022-03-23,70079.92221647785,65985.83559583043,102826.8780696749,100861.54059076577
2022-03-24,70901.4678413908,66757.12668662389,104091.29396863423,102104.3378501823
2022-03-25,71077.35162020313,66923.4347352652,104392.15805042277,102401.77630459736
2022-03-28,71371.89968563017,67198.45848362094,104875.3517925228,102879.46712678799
2022-03-29,72467.91362003394,68228.4959035593,106488.06407556382,104458.85142679053
2022-03-30,72008.37618670311,67796.95288761781,105770.53846638833,103752.89786068017
2022-03-31,70955.70521585878,66808.6260320977,104208.75817375978,102222.0703681512
2022-04-01,71385.25002910504,67210.74792691338,104793.46966122916,102791.69001686784
2022-04-04,71968.33741864038,67756.02638220694,105654.50675717552,103636.23038564275
2022-04-05,70976.6069379011,66825.87512848133,104176.94281459252,102187.10038491109
2022-04-06,70179.83911221662,66077.39773024662,102997.39094858657,101031.26591301852
2022-04-07,70327.91157767396,66217.50179782517,103254.20185038811,101285.37381791203
2022-04-08,70188.54077597357,66086.50364662257,103023.5105004183,101057.53211878292
2022-04-11,69224.81302062704,65182.22267544233,101564.31629352435,99624.81658713764
2022-04-12,68970.43376832097,64942.77024207471,101201.6366015686,99270.67758540763
2022-04-13,69803.68191164406,65725.22240810058,102450.42374604232,100495.6261417584
2022-04-14,69093.13496743223,65059.384798529754,101362.71318570412,99426.47944795669
2022-04-18,68931.43649980276,64907.39045335022,101137.98866093937,99207.41020945215
2022-04-19,69783.2288625897,65707.7609930136,102506.00543933116,100555.92324505912
2022-04-20,69777.53249816455,65704.94770986887,102476.83530257583,100524.73622459066
2022-04-21,68733.84917543025,64726.09917469177,100910.94088062822,98988.15396347322
2022-04-22,67173.10615540919,63259.62858636161,98511.98138320308,96630.92977616178
2022-04-25,67286.53056533274,63366.0552653269,98757.95792889995,96877.90289837554
2022-04-26,65520.62699273707,61706.97633160258,96107.29465444596,94277.94189555243
2022-04-27,65743.71768434337,61915.34284825691,96403.83456364342,94566.44204303483
2022-04-28,67100.34404537665,63189.05413231336,98476.79539373728,96602.84850091426
2022-04-29,65268.936434281844,61469.03364390936,95579.95880603963,93750.16417700377
2022-05-02,65547.39296589993,61729.6775218686,96054.32927383156,94220.01263309176
2022-05-03,65902.04356146566,62062.93841664977,96562.556780501,94716.72329271777
2022-05-04,67478.9294375992,63543.8790865821,98992.89061715688,97105.5096963797
2022-05-05,65167.38558169812,61374.32685687741,95536.41531090901,93715.2731683092
2022-05-06,64622.68857003069,60863.425995891324,94742.58809365443,92938.05718828685
2022-05-09,62541.152288404905,58908.59170645095,91613.90548572071,89868.56776131279
2022-05-10,62707.16307957337,59064.74047730401,91846.06588305224,90094.95100917661
2022-05-11,61840.79725976247,58252.212608211856,90491.28152151685,88761.44823674388
2022-05-12,61814.20963976538,58227.12151215162,90481.09235324414,88753.69350577738
2022-05-13,63392.85208261569,59709.997689957556,92825.63982196109,91051.65083122105
2022-05-16,63186.20346849876,59516.78673026564,92490.50524348929,90720.71250496975
2022-05-17,64455.946675624284,60708.52987792402,94379.07131085041,92572.39844541517
2022-05-18,62338.555500981696,58720.87152296104,91143.35623834368,89393.59846664003
2022-05-19,62359.33558244144,58740.71578880757,91083.30387174785,89327.77063878151
2022-05-20,62449.49159539709,58825.94014310786,91189.37208262343,89429.3850282906
2022-05-23,63410.24461977499,59729.530936077485,92632.49734427845,90844.68722142607
2022-05-24,62838.60055578964,59195.049537000625,91779.05926370576,90006.92718052401
2022-05-25,63330.870851984735,59655.845873718135,92561.54967735425,90778.35781195601
2022-05-26,64418.22247328232,60675.86494188095,94218.82584359613,92406.44631208765
2022-05-27,65728.85395450183,61906.06498654442,96239.74945271817,94393.23022884905
2022-05-31,65389.75559003433,61585.31746722505,95674.19487690885,93835.14115675076
2022-06-01,64948.184102217354,61170.20001902871,95028.15255309448,93202.80009702565
2022-06-02,66205.54934108903,62351.36722424729,96896.36440657632,95033.9356593064
2022-06-03,65205.37658562726,61412.24587771832,95409.26187459222,93576.13551366
2022-06-06,65414.44191893654,61608.34701686854,95711.662586192,93871.97107434097
2022-06-07,65951.5787031963,62111.859385784854,96551.55834471446,94698.7852055224
2022-06-08,65319.35200929878,61515.866543416516,95585.17532040308,93750.34977784737
2022-06-09,63880.22118793168,60164.85942600294,93433.80570714064,91640.35734112485
2022-06-10,62281.27417388028,58661.77765671002,90990.66473366597,89241.07902742199
2022-06-13,59988.84447256766,56509.435042793055,87553.04073662026,85868.79448488036
2022-06-14,59854.369448958496,56379.746737148605,87338.02215160677,85658.24205376283
2022-06-15,60718.29069428309,57191.40630317782,88607.29228784674,86901.16427222948
2022-06-16,58850.62445830318,55439.413415254516,85797.26239334184,84143.35312497034
2022-06-17,58984.17529391691,55563.45401336174,86016.14408435658,84360.04738444701
2022-06-21,60194.800680631044,56699.64314302209,87853.99238990029,86164.82572863378
2022-06-22,59987.177947771146,56505.198054673565,87612.07772670563,85932.4279530008
2022-06-23,60336.60983175094,56831.53916239754,88180.17115175129,86493.72118500591
2022-06-24,62096.51998414439,58484.80595871394,90822.51344006122,89085.63794047742
2022-06-27,61950.84765503173,58347.77818370111,90593.40761385747,88860.28002616887
2022-06-28,60994.0984560364,57450.4646247753,89093.00113537037,87383.10731043118
2022-06-29,60841.4085512741,57306.44247963447,88883.17387172645,87178.97921350172
2022-06-30,60402.81315043553,56894.66582177609,88213.2270134299,86520.92192790887
2022-07-01,60818.12313847708,57285.24797887355,88891.66242876224,87190.3048022969
2022-07-05,60673.87008262911,57146.77081237936,88784.70236184943,87094.75678670753
2022-07-06,60716.33826155133,57187.43476213598,88872.86124670474,87182.74866817147
2022-07-07,61689.94770769812,58100.92613692051,90310.33118910223,88591.48165664107
2022-07-08,61661.11492968897,58074.67296606427,90258.56354885272,88539.76079325302
2022-07-11,60804.168874677984,57270.988254592754,89025.61157197846,87333.77060830608
2022-07-12,60417.27061174254,56908.452578013384,88415.51931300882,86732.75312603959
2022-07-13,60209.11584546846,56713.377896104066,88093.78922843198,86416.24729614337
2022-07-14,59829.411539787885,56355.379817370005,87567.24766992085,85903.60501875417
2022-07-15,60799.27679594535,57267.22159838433,89054.66224299352,87364.67027825797
2022-07-18,60611.01993632865,57091.35004499298,88707.16699239032,87018.62737969542
2022-07-19,62119.98467760197,58509.537742815926,90983.55828900251,89252.20082867869
2022-07-20,62380.734783471584,58753.58164176453,91440.46512940958,89705.6240696337
2022-07-21,62996.74387642685,59331.908653855004,92347.70447304136,90594.37442011591
2022-07-22,62436.63819042011,58807.35320514785,91487.46151267295,89748.5253065569
2022-07-25,62614.97977135627,58975.63800827053,91722.08784005028,89975.93385417943
2022-07-26,61878.96214636635,58283.92431520561,90627.19043314969,88902.74579150538
2022-07-27,63349.56537307979,59664.987206743535,92836.84546784328,91070.64394271991
2022-07-28,64002.37828656917,60278.00598604512,93851.55128894521,92068.65049176726
2022-07-29,64725.62414428785,60959.43544837375,94968.02047497366,93165.21742405642
2022-08-01,64589.83404741341,60832.95062566749,94763.94760438912,92964.77126830728
2022-08-02,64133.63876283329,60402.708814641876,94122.31671451045,92339.26650051426
2022-08-03,64950.86977608459,61169.795902463025,95391.56798936271,93587.7890093587
2022-08-04,65013.748398034506,61228.758365187685,95444.9709872925,93637.16457467222
2022-08-05,64914.1497351803,61133.95716735255,95320.71470897828,93517.60979736247
2022-08-08,65003.27826186754,61217.88266508791,95443.53991267396,93637.17739781916
2022-08-09,64639.32645903799,60875.68057063836,94890.82457771875,93094.75406837836
2022-08-10,65997.81856561471,62152.74606607699,96932.32217784581,95097.05224129712
2022-08-11,66028.23227328957,62180.69853833994,96966.57355997623,95130.1258967232
2022-08-12,66971.4680314191,63065.55079750203,98418.3839120634,96557.39352899179
2022-08-15,67042.80830660225,63131.434940776555,98581.04018722587,96721.55033949616
2022-08-16,67155.28666426068,63237.051528370364,98756.60299656747,96894.30379863048
2022-08-17,66624.47440465383,62737.87455178995,97948.66191021516,96101.19984613951
2022-08-18,66668.24300221265,62779.07342668097,98055.61749159881,96209.11952746325
2022-08-19,65769.53726024153,61934.73776402434,96711.08161129501,94890.61133209658
2022-08-22,64573.82698177309,60811.25506754685,94877.02377081684,93088.86747718202
2022-08-23,64547.75398473915,60786.35284203486,94808.10175303393,93019.11900226562
2022-08-24,64752.31354388543,60978.346249339105,95130.83891316118,93336.9566595537
2022-08-25,65638.84676686334,61809.69020901391,96451.59762152325,94632.42755434354
2022-08-26,63758.90155670366,60043.25529691549,93583.77857435007,91816.07974783838
2022-08-29,63385.19423099776,59692.97837329378,93005.1807987696,91246.92121907961
2022-08-30,62740.8301504329,59088.659766279656,92038.85661602853,90298.69340379898
2022-08-31,62368.683093769054,58738.39888161897,91461.60451328798,89731.33404181802
2022-09-01,62219.0271541068,58596.10222379492,91295.86500294624,89573.8966347352
2022-09-02,61682.996579526196,58093.28346780587,90482.20311042585,88774.78218637292
2022-09-06,61416.7269179169,57843.8707089975,90095.72651349746,88396.42191327778
2022-09-07,62332.3322411679,58703.03919320188,91511.36380522497,89788.55478129539
2022-09-08,62670.628568815555,59020.93145744772,92059.20864815619,90328.93307497597
2022-09-09,63744.65849727464,60031.305652799805,93636.79728560732,91873.23456300868
2022-09-12,64446.2755931515,60689.78147103634,94665.39539725514,92880.63788480281
2022-09-13,61972.78870620848,58367.71362976849,90925.69190723776,89209.78406938902
2022-09-14,62214.65613036897,58594.745600581264,91281.99604868308,89558.81504257952
2022-09-15,61605.856439232004,58023.13806370938,90367.82634767694,88662.01428724884
2022-09-16,61080.60384399372,57530.919492360284,89584.96309446437,87894.03169330116
2022-09-19,61439.870315312546,57868.04361349391,90136.2510584771,88435.88056878642
2022-09-20,60749.883842092466,57218.35769759531,89107.50631509071,87427.9833177532
2022-09-21,59812.484912733504,56338.99440742974,87697.46510709728,86044.14935171927
2022-09-22,59292.0748018145,55850.51658417056,86886.19048742743,85245.9226967495
2022-09-23,58127.273074750396,54755.032745843855,85212.28400041975,83610.09341834892
2022-09-26,57456.605284762045,54124.92130183905,84233.96147702873,82652.62745894135
2022-09-27,57334.906702001084,54009.82899201899,84065.21300416102,82488.4229663874
2022-09-28,58423.0098673422,55033.1134503049,85708.18919841497,84100.3054297962
2022-09-29,57365.10194094773,54041.22923531929,84103.29481606107,82524.10880577625
2022-09-30,56778.2025694304,53490.2242924735,83178.92566433795,81614.05856216777
2022-10-03,58061.03450009213,54695.28557826954,85116.05020934466,83515.16283454007
2022-10-04,59887.50268432261,56411.8602632663,87820.59124758317,86165.00099347856
2022-10-05,59692.020294499045,56226.133620817534,87554.03649514071,85906.35831968837
2022-10-06,59088.46786896472,55658.00503467831,86672.37269795523,85043.8683138471
2022-10-07,57666.89670913902,54324.52728251045,84496.70297109407,82905.87797249282
2022-10-10,57214.597922695575,53900.77931516351,83831.5037168295,82253.92683286616
2022-10-11,56766.315058127984,53480.13090509757,83197.47549996198,81634.75001924009
2022-10-12,56634.10222255236,53355.72003333139,82996.08243596408,81436.98252704565
2022-10-13,57818.424607176064,54469.44984867962,84811.50543734396,83220.16994292445
2022-10-14,56640.083322134466,53363.191622376435,83017.70437984481,81458.55132201161
2022-10-17,58062.60167493594,54698.85312326013,85139.87079211794,83539.45819533076
2022-10-18,58617.06360655044,55219.95894818126,86004.89475197936,84390.39939538184
2022-10-19,58066.38716450006,54703.49574048521,85210.78546156993,83613.53272692984
2022-10-20,57735.05696105852,54391.52314599237,84667.65864837826,83077.64991085744
2022-10-21,58907.70447471401,55492.8069744268,86443.55860434996,84821.00949564806
2022-10-24,59124.2575228346,55699.95447916948,86900.85730273803,85278.0276690032
2022-10-25,60134.56369320117,56650.418109126935,88414.67691424617,86762.17125800687
2022-10-26,60055.043637178125,56576.270887987404,88206.82816363974,86551.4414410418
2022-10-27,59754.57654497809,56294.170823602486,87768.83052076383,86122.85728197296
2022-10-28,60755.876926835546,57235.25376893211,89369.22902999747,87699.80635346325
2022-10-31,60378.17677124108,56879.955670800846,88805.7042886032,87147.48239670182
2022-11-01,60424.3362121449,56923.047807516654,88799.37948613384,87135.78221834655
2022-11-02,59130.4908534279,55707.88600216511,86796.81812075857,85166.85145778906
2022-11-03,58699.777148145426,55301.72066355143,86115.83808793128,84497.01883655837
2022-11-04,59824.93014765322,56359.24710476045,87659.57024590223,86000.25940500117
2022-11-07,60231.858749129926,56741.857494750526,88301.36287517032,86632.03692871789
2022-11-08,60602.815656179,57091.53153008983,88832.8132776626,87151.00544738954
2022-11-09,59464.74188994948,56023.875349038564,87108.36892592309,85457.7241237266
2022-11-10,62528.33204383211,58903.3033710553,91712.72508943913,89974.07449944827
2022-11-11,63287.25612396239,59616.34042604375,92792.06498396586,91028.378141455
2022-11-14,62744.18508553137,59105.16192291807,91981.32309161684,90233.83947772163
2022-11-15,63368.546142897656,59689.224233161316,92899.7895515261,91134.3143787511
2022-11-16,62797.5391631968,59154.95069552209,92041.03008655665,90290.92121814555
2022-11-17,62636.45893155725,59003.125069539055,91770.32564258351,90023.57641022505
2022-11-18,62816.25931677893,59172.90801608413,92072.46453487818,90322.00555857239
2022-11-21,62491.469259114056,58867.864690821385,91612.44343132002,89872.84969514869
2022-11-22,63234.81762177305,59567.60891195122,92732.89993766688,90971.78685171541
2022-11-23,63663.086669548255,59970.9362421813,93352.13594122062,91577.0916793934
2022-11-25,63726.05412801867,60031.29218303405,93442.04074199237,91664.5038748917
2022-11-28,62845.2544260944,59202.8263352525,92094.92008301879,90341.70326055848
2022-11-29,62915.93395674269,59267.30918924133,92143.53230302589,90385.80218051227
2022-11-30,64598.10005977245,60845.20792115763,94692.0385732532,92888.380940082
2022-12-01,64714.122814981754,60956.16764794098,94841.49904582792,93032.51283069878
2022-12-02,64697.5801640815,60939.719151899146,94801.68417586417,92992.72151830624
2022-12-05,63596.69121455802,59905.59244683522,93128.0039954992,91349.48843544132
2022-12-06,62876.95778706521,59229.27956467451,91996.81488510128,90236.2019681158
2022-12-07,62774.31454486838,59133.74963899211,91848.33810298896,90090.58257108805
2022-12-08,63271.97966365803,59600.23430369212,92591.56381723897,90819.83508880256
2022-12-09,62876.404913756734,59230.50502556379,91972.2551584379,90209.72472387631
2022-12-12,63499.54897960379,59815.70233527186,92973.66880056067,91197.08262629702
2022-12-13,64004.952273779316,60291.67364296137,93709.10785255433,91916.32907094507
2022-12-14,63768.837321224855,60069.96948190178,93325.90360029602,91538.195817249
2022-12-15,62274.48904559575,58665.74274737456,91099.08662301624,89355.3735812178
2022-12-16,61697.34583349807,58123.16269065702,90208.21084880427,88479.87370357478
2022-12-19,61266.348769898985,57718.36485222915,89517.29062878818,87798.81044592135
2022-12-20,61390.58593619156,57836.273341830354,89702.88811561983,87980.39052416409
2022-12-21,62180.408057074914,58577.78486812557,90903.87343197185,89159.76208707361
2022-12-22,61437.50171597657,57880.59060120292,89771.51500553162,88047.59051145594
2022-12-23,61711.660251430934,58138.92917358876,90195.3056072092,88463.89440357116
2022-12-27,61649.54229874642,58079.23818328616,90040.06594728639,88307.64978790867
2022-12-28,60915.87604307468,57390.75930087534,88953.0065039457,87242.09124430869
2022-12-29,61944.585479095535,58356.54903838088,90488.26165293815,88747.70217006179
2022-12-30,61655.041713600134,58084.54657392404,90103.36687893797,88373.87793318818
2023-01-03,61612.08896545419,58044.12842740762,89975.64648505229,88243.97410712828
2023-01-04,62299.035208997964,58688.13548816488,90937.64185737715,89182.95428543142
2023-01-05,61662.763217393214,58089.6391214966,89974.23731320415,88237.73049147459
2023-01-06,62994.773998045355,59342.20872941015,91936.57402056282,90159.45456906286
2023-01-09,63096.88909958916,59438.2015852115,92063.82134143145,90282.26984139018
2023-01-10,63499.13480832978,59815.00545538486,92679.71122158655,90887.74642844663
2023-01-11,64172.66530204071,60447.626268997374,93716.76840444043,91906.99020823021
2023-01-12,64589.141278836825,60840.80184476554,94298.79595097562,92474.08901125916
2023-01-13,64877.422025922024,61111.38157426984,94717.03389114061,92883.37964594447
2023-01-17,64824.14633953883,61062.72536439853,94631.65712613364,92798.6400890831
2023-01-18,64053.819271094835,60340.282223859336,93427.1992206947,91613.21182143196
2023-01-19,63742.361088318234,60047.0122660025,92906.44449112557,91098.70515991774
2023-01-20,64748.86717407741,60991.52796669002,94442.5849034964,92607.87218281803
2023-01-23,65389.9838881653,61592.63839285163,95433.94191349363,93582.92584618872
2023-01-24,65322.622666694704,61529.36066663679,95322.25498086297,93472.68650818596
2023-01-25,65410.68796330072,61613.04553494381,95436.2381186545,93582.7838027086
2023-01-26,65944.44796395955,62113.24331793876,96258.86829814347,94391.81787110963
2023-01-27,66066.17032179168,62228.05161949526,96482.27995447986,94613.83748664579
2023-01-30,65261.597881024085,61474.233692097674,95280.97155633809,93435.26832257255
2023-01-31,66050.51258555852,62214.987119381934,96515.1753251638,94649.76321617293
2023-02-01,66764.64069057573,62885.28454748857,97589.14532476211,95703.6536492421
2023-02-02,67386.94781019082,63469.770278294556,98616.73071425124,96718.7642951174
2023-02-03,66677.35572915351,62803.97990208133,97580.19816430056,95703.83097774236
2023-02-06,66141.6598716481,62300.62650617316,96804.09099617242,94944.64875810816
2023-02-07,66832.64381515216,62950.368955883394,97864.420780019,95986.28069119433
2023-02-08,66264.61616774808,62416.70575748023,96983.77235814734,95120.41624301324
2023-02-09,65866.46266684316,62043.150319521235,96322.9816332104,94467.45531464466
2023-02-10,65860.06382396971,62037.62142617981,96353.1630068905,94499.85666456814
2023-02-13,66549.41211542192,62684.78387414621,97393.97011351003,95521.4588576531
2023-02-14,66560.51982887342,62695.747567924074,97416.24994422944,95543.48122078857
2023-02-15,66668.7084101111,62796.74653584339,97632.21159672254,95759.64666964865
2023-02-16,65999.89502412091,62168.93103499221,96581.74026283172,94725.63990252213
2023-02-17,65843.49573867473,62023.667273438376,96344.09840086447,94491.68798367817
2023-02-21,64702.94375625441,60952.87810392642,94599.93623320044,92778.24625689555
2023-02-22,64569.44771246346,60827.002161479555,94427.50561690005,92611.39848931257
2023-02-23,64894.58648408185,61132.779818017945,94911.00438356129,93085.30424788114
2023-02-24,64102.802754606426,60389.35427741019,93769.9689505038,91969.45435333774
2023-02-27,64422.71329226725,60691.10846284192,94213.98819061246,92401.84220176701
2023-02-28,64154.5199893884,60438.85768030022,93835.32703805725,92032.37419282441
2023-03-01,64449.735752337016,60714.59760488384,94222.11180006001,92408.22840014518
2023-03-02,64563.48448444455,60821.13276120002,94383.26441676069,92565.86716825551
2023-03-03,65492.612875183564,61694.59272410905,95786.08564383804,93942.27653178683
2023-03-06,65383.150261436414,61591.83340886486,95633.19584046197,93793.06648891026
2023-03-07,64414.21089973934,60681.222400488914,94206.60586416094,92396.05293860847
2023-03-08,64565.288076032775,60823.369968087274,94408.4398516789,92592.0913699999
2023-03-09,63471.47214904056,59798.204572379946,92751.0411384331,90964.31998327277
2023-03-10,62605.843582670284,58985.1678497421,91418.72417432469,89654.96472072322
