Date,Core_REAL_SGOV_2020,Core_PROXY_BIL_2015,SPY_BuyHold_2015,VTI_BuyHold_2015
2025-07-11,96965.0017851411,143582.10656717632,181741.3291278717,173285.28637478122
2025-07-14,97151.92205677382,143870.97154529952,182088.13082709778,173680.37235176587
2025-07-15,96671.80365758525,143140.6800301766,181310.0199644624,172766.0518664589
2025-07-16,97049.45931639655,143697.62478255355,181916.1740129054,173420.76378539557
2025-07-17,97583.75776584906,144520.03663778742,183029.4445997605,174549.58582694648
2025-07-18,97498.03057905522,144402.80171025544,182895.39147306953,174453.62048914694
2025-07-21,97729.03556395583,144708.56211271888,183242.1931722956,174651.18085322098
2025-07-22,97893.90739635515,144938.67012526412,183268.41900813425,174854.37090576996
2025-07-23,98920.87270531859,146404.57833218868,184827.56468090272,176327.47272337743
2025-07-24,98733.54529102228,146173.49673138157,184888.77025674502,176265.38976991776
2025-07-25,99002.11066853773,146627.52908508148,185669.78712854994,177049.9146598304
2025-07-28,98659.97762897296,146215.23826762818,185623.18335186812,176999.12583448403
2025-07-29,98437.24158536941,145855.8640145284,185133.57462178607,176440.3445021835
2025-07-30,98163.81984746244,145500.3707771708,184900.43017007958,176237.17182521624
2025-07-31,97671.27742282866,144787.4327337205,184206.82677162744,175469.58812747351
2025-08-01,96420.83197898808,142811.80525245846,181187.60881277776,172562.84443832823
2025-08-04,97799.81203234241,144903.83101162006,183941.60858908683,175266.38069934282
2025-08-05,97548.93729656498,144472.4875647232,183009.0487205891,174493.13256196174
2025-08-06,98183.9650708563,145425.75686887075,184410.83937832573,175672.76080444077
2025-08-07,98325.19387569663,145572.51937627723,184256.37243413518,175571.1657781663
2025-08-08,98837.93191504054,146369.44393611894,185693.12489354724,176677.39956349062
2025-08-11,98598.17552011281,146016.09095975847,185325.9093768216,176271.0368339744
2025-08-12,99738.48226563788,147730.99013167634,187298.89228132574,178427.08589080177
2025-08-13,100252.04376122078,148480.80576493076,187940.0440081006,179290.63492634404
2025-08-14,100028.15411810885,148176.36342102828,187957.53387810243,179025.3619203354
2025-08-15,99970.39895391345,148037.7349785512,187517.47081052812,178618.9644396557
2025-08-18,100039.67289297775,148125.7426907618,187476.67905218538,178686.71183275376
2025-08-19,99532.68190788859,147344.57236006326,186459.57584284808,177603.04892807428
2025-08-20,99390.50169438352,147096.5670755711,185964.13715609873,177134.58586951665
2025-08-21,99050.13192719244,146589.51612591752,185218.08208596928,176525.01571186975
2025-08-22,100689.67593693835,149046.51560708563,188062.43722145702,179584.1258770542
